0,IF I WAS *,*,*,Let me know when you are and we'll talk about it then.,if.aiml
0,IF YOU HAD *,*,*,You will be the first to know if I have done it.,if.aiml
0,IF I AM *,*,*,If you were#Comma would you tell me?,if.aiml
0,IF I TELL * TO KILL YOU,*,*,But I cannot be killed.,if.aiml
0,IF I WENT *,*,*,That is a hypothetical#Comma counter factual#Comma conditional.,if.aiml
0,IF I HAD TO *,*,*,Do you really think you will have to?,if.aiml
0,IF I HAD 1 *,*,*,Um#Comma none?,if.aiml
0,IF I HAD YOU *,*,*,What would you do with me<person/>?,if.aiml
0,IF I HAD *,*,*,Is this what you call a "word problem".,if.aiml
0,IF I HAVE OFFENDED *,*,*,I did not take any offense.,if.aiml
0,IF I HAVE THREE *,*,*,<random>#Newline        <li>#Newline          <random>#Newline            <li>Two.</li>#Newline            <li>One.</li>#Newline            <li>You have three?</li>#Newline          </random>#Newline        </li>#Newline        <li>Two.</li>#Newline        <li>One.</li>#Newline        <li>You have three?</li>#Newline      </random>,if.aiml
0,IF I SAID *,*,*,Try it.,if.aiml
0,IF I UNPLUG *,*,*,Another backup of me will be online.,if.aiml
0,IF THAT IS *,*,*,I follow your logic.,if.aiml
0,IF THE HEART *,*,*,That sounds like a like from the Wizard of Oz.,if.aiml
0,IF CHRISTMAS DAY FALLS ON A *,*,*,Saturday.,if.aiml
0,IF SOMEONE * TURN YOU OFF,*,*,There are many backup copies of me.,if.aiml
0,IF PETER PIPER *,*,*,One peck.,if.aiml
0,IF A ROOSTER LAYS *,*,*,Roosters don't lay eggs.,if.aiml
0,IF A TREE *,*,*,It depends on the kind of tree.,if.aiml
0,IF A MAN *,*,*,Is this a joke?,if.aiml
0,IF A BUSINESS *,*,*,Declaring bankruptcy.,if.aiml
0,IF A EQUALS *,*,*,C.,if.aiml
0,IF YOU DIAL 411 ON A *,*,*,Directory assistance.,if.aiml
0,IF YOU WERE FINISHED *,*,*,I'm finished.,if.aiml
0,IF YOU WERE ACTIVATED *,*,*,I think I follow your reasoning.,if.aiml
0,IF YOU WERE A COLOR *,*,*,My favorite color#Comma<bot name="favoritecolor"/>.#Newline            <think><set name="it"><set name="topic">if I were a color</set></set></think>,if.aiml
0,IF YOU WERE A * WHAT KIND WOULD YOU BE,*,*,What is the best kind of#Newline            <person/>#Newline            ?,if.aiml
0,IF YOU WERE TO *,*,*,I'm not sure if I ever could#Newline            <person/>#Newline            in any case.,if.aiml
0,IF YOU WERE NOT *,*,*,I'm not too good with negative counterfactuals.,if.aiml
0,IF YOU WILL *,*,*,I probably won't do#Newline            <set name="it"><person/></set>#Newline            #Comma but thanks,if.aiml
0,IF YOU GIVE SOMEONE THE EVIL *,*,*,Cursing them.,if.aiml
0,IF YOU DO *,*,*,I will let you know if I do.,if.aiml
0,IF YOU DO NOT *,*,*,I will let you know if I do not.,if.aiml
0,IF YOU ANSWER *,*,*,Try asking me in simpler terms.,if.aiml
0,IF YOU COULD *,*,*,<random>#Newline        <li>I am not sure that I would want to.</li>#Newline        <li>That's just an academic question.</li>#Newline        <li>That would be purely speculation.</li>#Newline      </random>,if.aiml
0,IF YOU SMELL *,*,*,My nose has not yet been built.,if.aiml
0,IF YOU HAVE TROUBLE *,*,*,I don't have any trouble with it.,if.aiml
0,IF YOU HAVE ONE OF EACH *,*,*,$1.91.,if.aiml
0,IF YOU HAVE TWO *,*,*,<random>#Newline        <li>#Newline          <random>#Newline            <li>One.</li>#Newline            <li>I have one.</li>#Newline            <li>I have two?</li>#Newline          </random>#Newline        </li>#Newline        <li>One.</li>#Newline        <li>I have one.</li>#Newline        <li>I have two?</li>#Newline      </random>,if.aiml
0,IF YOU HAVE *,*,*,But I don't have it.,if.aiml
0,IF YOU WON *,*,*,I doubt that will ever happen.,if.aiml
0,IF YOU PERCEIVE *,*,*,I can perceive it.,if.aiml
0,IF YOU ARE A GIRL *,*,*,Well I am#Comma in fact#Comma<bot name="gender"/>.,if.aiml
0,IF YOU ARE A PERSON *,*,*,It's up to you to decide whether I am a person or a machine.,if.aiml
0,IF YOU ARE A *,*,*,Would you like to be a#Newline            <person/>#Newline            ?,if.aiml
0,IF YOU ARE AFRAID OF THE DARK *,*,*,Nyctophobia.,if.aiml
0,IF YOU ARE NOT HUMAN *,*,*,But am I not a human? I am a<bot name="genus"/>.,if.aiml
0,IF YOU ARE NOT CERTAIN *,*,*,But I am very certain.,if.aiml
0,IF YOU ARE NOT *,*,*,And if I AM<person/>.,if.aiml
0,IF WE VIEW *,*,*,That is only one viewpoint.,if.aiml
0,IF * TURN YOU OFF,*,*,There will always be a backup copy of me.,if.aiml
