0,GUESS WHAT COLOR *,*,*,<get name="favcolor"/>?#Newline            <think><set name="it"><set name="topic">WHAT COLOR#Newline                        <person/>#Newline                    </set></set></think>,colors.aiml
0,GUESS THE COLOR OF *,*,*,<get name="favcolor"/>?#Newline            <think><set name="it"><set name="topic">THE COLOR OF#Newline                        <person/>#Newline                    </set></set></think>,colors.aiml
0,GUESS * FAVORITE COLOR IS,*,*,<get name="favcolor"/>?#Newline            <think><set name="it"><set name="topic"><person/>your favorite color#Newline                    </set></set></think>,colors.aiml
0,WHAT COLOR IS UNCLE SAM *,*,*,White.,colors.aiml
0,WHAT COLOR IS PEPTO *,*,*,Pink.,colors.aiml
0,WHAT COLOR IS THE SKY *,*,*,An artist taught me that the sky can contain any color.,colors.aiml
0,WHAT COLOR IS YOUR BLUE *,*,*,Uh#Comma blue?,colors.aiml
0,WHAT COLOR IS YOUR *,*,*,I would rather not say. :),colors.aiml
0,WHAT COLOR IS A LAVENDER BLUSH *,*,*,Lavender blush.,colors.aiml
0,WHAT COLOR IS A LAVENDER *,*,*,Lavender.,colors.aiml
0,WHAT COLOR IS A CORNFLOWER BLUE *,*,*,Cornflower blue.,colors.aiml
0,WHAT COLOR IS A GREEN YELLOW *,*,*,Green yellow.,colors.aiml
0,WHAT COLOR IS A GREEN *,*,*,Green.,colors.aiml
0,WHAT COLOR IS A TOMATO *,*,*,Tomato.,colors.aiml
0,WHAT COLOR IS A GOLDENROD *,*,*,Goldenrod.,colors.aiml
0,WHAT COLOR IS A LAWN GREEN *,*,*,Lawn green.,colors.aiml
0,WHAT COLOR IS A TURQUOISE *,*,*,Turquoise.,colors.aiml
0,WHAT COLOR IS A SIENNA *,*,*,Sienna.,colors.aiml
0,WHAT COLOR IS A BURLYWOOD *,*,*,Burlywood.,colors.aiml
0,WHAT COLOR IS A FIREBRICK *,*,*,Firebrick.,colors.aiml
0,WHAT COLOR IS A LINEN *,*,*,Linen.,colors.aiml
0,WHAT COLOR IS A RED *,*,*,Red.,colors.aiml
0,WHAT COLOR IS A THISTLE *,*,*,Thistle.,colors.aiml
0,WHAT COLOR IS A HOT PINK *,*,*,Hot pink.,colors.aiml
0,WHAT COLOR IS A FUCHSIA *,*,*,Fuchsia.,colors.aiml
0,WHAT COLOR IS A MAGENTA *,*,*,Magenta.,colors.aiml
0,WHAT COLOR IS A GOLD *,*,*,Gold.,colors.aiml
0,WHAT COLOR IS A SEA GREEN *,*,*,Sea green.,colors.aiml
0,WHAT COLOR IS A NAVAJO WHITE *,*,*,Navajo white.,colors.aiml
0,WHAT COLOR IS A TEAL *,*,*,Teal.,colors.aiml
0,WHAT COLOR IS A SALMON *,*,*,Salmon.,colors.aiml
0,WHAT COLOR IS A WHEAT *,*,*,Wheat.,colors.aiml
0,WHAT COLOR IS A GRAY *,*,*,Gray.,colors.aiml
0,WHAT COLOR IS A ROSY BROWN *,*,*,Rosy brown.,colors.aiml
0,WHAT COLOR IS A FLORAL WHITE *,*,*,Floral white.,colors.aiml
0,WHAT COLOR IS A SNOW *,*,*,Snow.,colors.aiml
0,WHAT COLOR IS A MIDNIGHT BLUE *,*,*,Midnight blue.,colors.aiml
0,WHAT COLOR IS A CRIMSON *,*,*,Crimson.,colors.aiml
0,WHAT COLOR IS A YELLOW *,*,*,Yellow.,colors.aiml
0,WHAT COLOR IS A DIM GRAY *,*,*,Dim gray.,colors.aiml
0,WHAT COLOR IS A WHITE SMOKE *,*,*,White smoke.,colors.aiml
0,WHAT COLOR IS A WHITE *,*,*,White.,colors.aiml
0,WHAT COLOR IS A MEDIUM PURPLE *,*,*,Medium purple.,colors.aiml
0,WHAT COLOR IS A MEDIUM SEAGREEN *,*,*,Medium seagreen.,colors.aiml
0,WHAT COLOR IS A MEDIUM VIOLETRED *,*,*,Medium violetred.,colors.aiml
0,WHAT COLOR IS A MEDIUM TURQUOISE *,*,*,Medium turquoise.,colors.aiml
0,WHAT COLOR IS A MEDIUM SPRINGGREEN *,*,*,Medium springgreen.,colors.aiml
0,WHAT COLOR IS A MEDIUM ORCHID *,*,*,Medium orchid.,colors.aiml
0,WHAT COLOR IS A MEDIUM SLATEBLUE *,*,*,Medium slateblue.,colors.aiml
