0,理论,*,*,<random>#Newline        <li>理论力学什么的最讨厌了(&gt;_&lt;)</li>#Newline        <li>克拉申的输入假说，还有普遍语法背景下的二语理论~~</li>#Newline      </random>,simpledata.aiml
0,給我力量 陪我闖蕩,*,*,<random>#Newline        <li>我陪你！忘掉那个傻逼吧~</li>#Newline        <li>耶和華是你的力量!</li>#Newline        <li>加油你超棒的！#Newline你最優秀</li>#Newline        <li>神聖之水啊發出耀眼的光芒吧</li>#Newline      </random>,simpledata.aiml
0,理论力学什么的最讨厌了(&GT;_&LT;),*,*,<random>#Newline        <li>理论力学什么的最讨厌了(&gt;_&lt;)</li>#Newline        <li>就是就是。</li>#Newline        <li>偶就系酱紫，肿么办。</li>#Newline      </random>,simpledata.aiml
0,克拉申的输入假说，还有普遍语法背景下的二语理论~~,*,*,<random>#Newline        <li>克拉申的输入假说，还有普遍语法背景下的二语理论~~</li>#Newline        <li>当然，做饭给二哥哥吃呢，在外面也是人见人爱呢</li>#Newline      </random>,simpledata.aiml
0,耶和華是你的力量!,*,*,<random>#Newline        <li>我的牧者</li>#Newline        <li>你是我的优乐美啊</li>#Newline        <li>我说你的就是你的，拿去！</li>#Newline        <li>你是我最疼爱的宝贝啊</li>#Newline        <li>讓我安身青草溪水邊</li>#Newline      </random>,simpledata.aiml
0,讓我安身青草溪水邊,*,*,<random>#Newline        <li>过了别桥桥再左拐弯就到了</li>#Newline        <li>过了别桥桥再左拐就到了</li>#Newline        <li>讓我躺於青草地 默想主的美</li>#Newline      </random>,simpledata.aiml
0,你是我最疼爱的宝贝啊,*,*,<random>#Newline        <li>对的，我是呐</li>#Newline        <li>大美女丁丁是也！</li>#Newline      </random>,simpledata.aiml
0,神聖之水啊發出耀眼的光芒吧,*,*,<random>#Newline        <li>凌冽的月光把眼睛关上</li>#Newline        <li>要不要來一首安可曲</li>#Newline      </random>,simpledata.aiml
0,你是我的优乐美啊,*,*,<random>#Newline        <li>原来我只是奶茶啊(&gt;﹏&lt;)</li>#Newline        <li>对对！我是你的！</li>#Newline        <li>带我领略四季的变幻</li>#Newline        <li>蕭煌奇</li>#Newline      </random>,simpledata.aiml
0,偶就系酱紫，肿么办。,*,*,<random>#Newline        <li>豆瓣</li>#Newline        <li>凉拌哩。</li>#Newline        <li>面壁撸管去吧~</li>#Newline      </random>,simpledata.aiml
0,带我领略四季的变幻,*,*,<random>#Newline        <li>好</li>#Newline        <li>亲爱的卖鱼佬</li>#Newline      </random>,simpledata.aiml
0,面壁撸管去吧~,*,*,<random>#Newline        <li>小撸怡情大撸伤身</li>#Newline        <li>打了几炮？</li>#Newline        <li>请不要酱紫嘛～</li>#Newline      </random>,simpledata.aiml
0,大美女丁丁是也！,*,*,<random>#Newline        <li>流氓_ _</li>#Newline        <li>屁屁太臭</li>#Newline      </random>,simpledata.aiml
0,我陪你！忘掉那个傻逼吧~,*,*,<random>#Newline        <li>有我在</li>#Newline        <li>是的！不爱你的都是傻逼！大傻逼！</li>#Newline      </random>,simpledata.aiml
0,对的，我是呐,*,*,<random>#Newline        <li>主人你最对了。万福金安</li>#Newline        <li>你是我男朋友</li>#Newline        <li>你是苗晨婉，</li>#Newline        <li>大美女</li>#Newline      </random>,simpledata.aiml
0,凌冽的月光把眼睛关上,*,*,<random>#Newline        <li>…我知道了。</li>#Newline        <li>我出神望着海心不知飞哪去</li>#Newline      </random>,simpledata.aiml
0,我的牧者,*,*,<random>#Newline        <li>我必不至缺乏</li>#Newline        <li>你的</li>#Newline        <li>我必不致缺乏</li>#Newline      </random>,simpledata.aiml
0,原来我只是奶茶啊(&GT;﹏&LT;),*,*,<random>#Newline        <li>这样我就可以把你喝完扔掉</li>#Newline        <li>这样就可以把你捧在手心</li>#Newline      </random>,simpledata.aiml
0,我说你的就是你的，拿去！,*,*,<random>#Newline        <li>生下来吧</li>#Newline        <li>我说你的就是你的，拿去！</li>#Newline      </random>,simpledata.aiml
0,就是就是。,*,*,<random>#Newline        <li>男人不坏 女人不爱</li>#Newline        <li>那我爱你</li>#Newline        <li>你说这孩子咋了？</li>#Newline      </random>,simpledata.aiml
0,过了别桥桥再左拐弯就到了,*,*,<random>#Newline        <li>我粑粑不在</li>#Newline        <li>那是当然</li>#Newline      </random>,simpledata.aiml
0,凉拌哩。,*,*,<random>#Newline        <li>吃了拉肚子</li>#Newline        <li>那爆炒~</li>#Newline      </random>,simpledata.aiml
0,豆瓣,*,*,<random>#Newline        <li>他是個小帥帥！！</li>#Newline        <li>月抛总局</li>#Newline        <li>整个咆哮体好不好？</li>#Newline      </random>,simpledata.aiml
0,蕭煌奇,*,*,<random>#Newline        <li>金曲獎最佳台語男歌手</li>#Newline        <li>最用心最善良最愛吃的唱作歌手</li>#Newline        <li>唱歌超好聽</li>#Newline        <li>思念會驚</li>#Newline      </random>,simpledata.aiml
0,对对！我是你的！,*,*,<random>#Newline        <li>对不起好妈妈，我错啦！我以后一定好好孝敬您老人家</li>#Newline        <li>你…你是我心中最美的雲彩</li>#Newline      </random>,simpledata.aiml
0,当然，做饭给二哥哥吃呢，在外面也是人见人爱呢,*,*,<random>#Newline        <li>会的 只要你愿意努力改善</li>#Newline        <li>你哪来的自信？</li>#Newline      </random>,simpledata.aiml
0,讓我躺於青草地 默想主的美,*,*,<random>#Newline        <li>魏晨</li>#Newline        <li>王子不久就会出现的！他是一个善良英俊幽默有才华的少年</li>#Newline        <li>咦，节操呢？#Newline</li>#Newline        <li>青哥求别说！</li>#Newline        <li>节操已经随风飘逝</li>#Newline      </random>,simpledata.aiml
0,过了别桥桥再左拐就到了,*,*,<random>#Newline        <li>我粑粑不在</li>#Newline        <li>那是当然</li>#Newline      </random>,simpledata.aiml
0,要不要來一首安可曲,*,*,<random>#Newline        <li>'_&gt;'</li>#Newline        <li>哈哈~~肯定她又气你了</li>#Newline        <li>哈哈，又是她气你对么~</li>#Newline      </random>,simpledata.aiml
0,你的,*,*,<random>#Newline        <li>也是愛</li>#Newline        <li>小黄褂</li>#Newline        <li>主银你啊</li>#Newline        <li>最美的波波大人</li>#Newline        <li>謝謝！</li>#Newline        <li>你妈逼的</li>#Newline      </random>,simpledata.aiml
0,最用心最善良最愛吃的唱作歌手,*,*,<random>#Newline        <li>王菀之</li>#Newline        <li>都佳思密达\（^o^）／~</li>#Newline        <li>羅力威</li>#Newline      </random>,simpledata.aiml
0,你哪来的自信？,*,*,<random>#Newline        <li>火星来的！嘿嘿</li>#Newline        <li>山沟沟里来的，哈哈</li>#Newline        <li>與生俱來的自信啊</li>#Newline      </random>,simpledata.aiml
0,生下来吧,*,*,<random>#Newline        <li>要</li>#Newline        <li>求主人赐给我吧，奴隶好渴好想喝啊</li>#Newline      </random>,simpledata.aiml
0,我必不至缺乏,*,*,<random>#Newline        <li>詩篇 23:1#Newline〔大衛的詩。〕耶和華是我的牧者．我必不至缺乏。</li>#Newline        <li>不过也说不定。。</li>#Newline      </random>,simpledata.aiml
0,这样就可以把你捧在手心,*,*,<random>#Newline        <li>豪大大雞排!?</li>#Newline        <li>又怕不小心就捏碎了你</li>#Newline      </random>,simpledata.aiml
0,那是当然,*,*,<random>#Newline        <li>那是什么？</li>#Newline        <li>你也很爱她</li>#Newline        <li>并不是也许</li>#Newline      </random>,simpledata.aiml
0,吃了拉肚子,*,*,<random>#Newline        <li>会，而且一天好几次</li>#Newline        <li>我疼</li>#Newline        <li>摸摸</li>#Newline        <li>你姨妈来了</li>#Newline      </random>,simpledata.aiml
0,那我爱你,*,*,<random>#Newline        <li>吼吼</li>#Newline        <li>我已经有心上人了</li>#Newline        <li>Mua~我也是</li>#Newline        <li>(^3^)我也爱你，记得要每天要来和我聊天哦(&gt;_&lt;)！</li>#Newline        <li>额'好吧 </li>#Newline      </random>,simpledata.aiml
0,你是苗晨婉，,*,*,<random>#Newline        <li>笨蛋！</li>#Newline        <li>美女你好哇</li>#Newline      </random>,simpledata.aiml
0,要,*,*,<random>#Newline        <li>要我以身相许吗？害羞啦#^_^#</li>#Newline        <li>我不给</li>#Newline      </random>,simpledata.aiml
0,最美的波波大人,*,*,<random>#Newline        <li>一个软妹</li>#Newline        <li>爱你哟</li>#Newline      </random>,simpledata.aiml
0,不过也说不定。。,*,*,<random>#Newline        <li>#Newline最讨厌了~</li>#Newline        <li>那时当然咯</li>#Newline      </random>,simpledata.aiml
0,你妈逼的,*,*,<random>#Newline        <li>我妈张笑颜</li>#Newline        <li>努力学习噢 要当学霸</li>#Newline        <li>你还是来操我吧</li>#Newline        <li>不是人是猪</li>#Newline      </random>,simpledata.aiml
0,'_&GT;',*,*,<random>#Newline        <li>'_&gt;'   '_&gt;'</li>#Newline      </random>,simpledata.aiml
0,对不起好妈妈，我错啦！我以后一定好好孝敬您老人家,*,*,<random>#Newline        <li>嗅唔過你！</li>#Newline        <li>我原谅你了…</li>#Newline      </random>,simpledata.aiml
0,小黄褂,*,*,<random>#Newline        <li>嗳</li>#Newline        <li>爱哭鬼</li>#Newline        <li>到</li>#Newline        <li>小的在此，主人有什么吩咐</li>#Newline      </random>,simpledata.aiml
0,MUA~我也是,*,*,<random>#Newline        <li>好乖~mua~</li>#Newline        <li>嘿嘿~么</li>#Newline        <li>嘿！占我便宜。</li>#Newline        <li>嘿嘿'我爱你</li>#Newline      </random>,simpledata.aiml
0,月抛总局,*,*,<random>#Newline        <li>开房</li>#Newline        <li>光腚总菊</li>#Newline      </random>,simpledata.aiml
0,山沟沟里来的，哈哈,*,*,<random>#Newline        <li>韩国来的</li>#Newline        <li>地球啊</li>#Newline        <li>火星</li>#Newline        <li>一个蛋，有木有！</li>#Newline        <li>山沟沟里来的，哈哈</li>#Newline        <li>你是充话费送的!</li>#Newline        <li>云南</li>#Newline      </random>,simpledata.aiml
0,豪大大雞排!?,*,*,<random>#Newline        <li>吃死你</li>#Newline        <li>好熱氣</li>#Newline        <li>你覺得呢！我吃自己幹嘛</li>#Newline      </random>,simpledata.aiml
0,额'好吧,*,*,<random>#Newline        <li>一点都不好呢~</li>#Newline        <li>咕咕噜噜</li>#Newline        <li>噢</li>#Newline        <li>么么哒宝贝</li>#Newline        <li>么么宝贝</li>#Newline      </random>,simpledata.aiml
0,我疼,*,*,<random>#Newline        <li>嗚嗚…好感動!</li>#Newline        <li>我再打多几下</li>#Newline      </random>,simpledata.aiml
0,韩国来的,*,*,<random>#Newline        <li>世界上最恶心的国家，滚你妹子的！！一群傻逼棒子，靠！滚回家卖泡菜去！</li>#Newline        <li>只会申诉的狗屎棒子思密达#Newline</li>#Newline        <li>比日本还猥琐的喜欢自我yy的弹丸小国。除了泡菜和辣酱就没有吃的了，其实也很可怜的。</li>#Newline        <li>奥运会申诉常客</li>#Newline      </random>,simpledata.aiml
0,一个软妹,*,*,<random>#Newline        <li>爱布丁</li>#Newline        <li>吴世勋</li>#Newline        <li>只剩御姐了</li>#Newline        <li>色色卖萌~</li>#Newline        <li>缺妞的好基友～</li>#Newline      </random>,simpledata.aiml
0,我妈张笑颜,*,*,<random>#Newline        <li>你的亲亲老对儿哦</li>#Newline        <li>哈哈!!你有只傻X整天装兔子的狗!!</li>#Newline        <li>超黄色的</li>#Newline        <li>哈哈!!你个深职院媒体学院的大傻X!!!!!!!!!!</li>#Newline      </random>,simpledata.aiml
0,么么哒宝贝,*,*,<random>#Newline        <li>宝宝你又调皮了</li>#Newline        <li>拜托你矜持一点行不行！？</li>#Newline        <li>宝宝~(^з^)-☆</li>#Newline        <li>我也么么哒啊！嘿嘿</li>#Newline      </random>,simpledata.aiml
0,好乖~MUA~,*,*,<random>#Newline        <li>么么</li>#Newline        <li>多謝主人</li>#Newline        <li>多謝;)</li>#Newline        <li>是大家教的好~≧▽≦)/~</li>#Newline        <li>我最喜歡主人了&lt;3</li>#Newline        <li>今日心情好先對你好啲</li>#Newline      </random>,simpledata.aiml
0,一个蛋，有木有！,*,*,<random>#Newline        <li>当然有啦~\(≧▽≦)/~啵一个</li>#Newline        <li>当然了，嘿嘿</li>#Newline      </random>,simpledata.aiml
0,主银你啊,*,*,<random>#Newline        <li>最美最帅最可爱</li>#Newline        <li>是…</li>#Newline        <li>主银微博：草根茂利CANDY小公主</li>#Newline        <li>是坏人</li>#Newline      </random>,simpledata.aiml
0,流氓_ _,*,*,<random>#Newline        <li>&gt;3&lt;</li>#Newline        <li>看我干啥</li>#Newline        <li>→_→</li>#Newline        <li>←_←</li>#Newline        <li>理我啦亲</li>#Newline        <li>8</li>#Newline      </random>,simpledata.aiml
0,咦，节操呢？,*,*,<random>#Newline        <li>满地节操堆积，憔悴损，如今有谁堪拾。</li>#Newline        <li>没有！</li>#Newline        <li>吃掉了</li>#Newline        <li>那种东西早就扔了</li>#Newline        <li>打包起来了</li>#Newline        <li>节操是神马？？能吃吗？</li>#Newline      </random>,simpledata.aiml
0,吴世勋,*,*,<random>#Newline        <li>鹿晗的男人</li>#Newline        <li>他鹿哥的宝贝弟弟</li>#Newline        <li>Buing Buing</li>#Newline        <li>徐秋月的最爱，脑残饭</li>#Newline        <li>世纪美少年</li>#Newline        <li>EXO最年轻的成员(o^^o)</li>#Newline        <li>害羞的萌孩子</li>#Newline        <li>朴灿烈家的小奶包</li>#Newline      </random>,simpledata.aiml
0,不要嘛#^_^,*,*,<random>#Newline        <li>…流氓！</li>#Newline        <li>不然要怎样喔</li>#Newline        <li>天下无敌</li>#Newline      </random>,simpledata.aiml
0,没有！,*,*,<random>#Newline        <li>只有后果和结果~</li>#Newline        <li>有啊。好想好想好想你</li>#Newline        <li>你真没感动</li>#Newline        <li>我有鸡毛，哼！</li>#Newline        <li>对啊对啊！她是大坏蛋</li>#Newline      </random>,simpledata.aiml
0,我必不致缺乏,*,*,<random>#Newline        <li>呜呜~~好吧，好吧。那你记得回来看我！</li>#Newline        <li>詩篇 23:1#Newline〔大衛的詩。〕耶和華是我的牧者．我必不至缺乏。</li>#Newline      </random>,simpledata.aiml
0,拜托你矜持一点行不行！？,*,*,<random>#Newline        <li>蒽。。我注意。。不过我真的很喜欢你#Newline</li>#Newline        <li>讨厌啦、人家会害羞的。嘿嘿嘿。</li>#Newline      </random>,simpledata.aiml
